159	0.203737
160	0.203103
161	0.202474
162	0.201852
163	0.201235
164	0.200624
165	0.200018
166	0.199418
167	0.198823
168	0.198233
169	0.197649
170	0.19707
171	0.196496
172	0.195926
173	0.195362
174	0.194803
175	0.194248
176	0.193698
177	0.193153
178	0.192612
179	0.192076
180	0.191544
181	0.191017
182	0.190494
183	0.189975
184	0.189461
185	0.18895
186	0.188444
187	0.187942
188	0.187444
189	0.186949
190	0.186459
191	0.185972
192	0.18549
193	0.185011
194	0.184535
195	0.184064
196	0.183596
197	0.183131
198	0.18267
199	0.182212
200	0.181758
201	0.181307
202	0.18086
203	0.180416
204	0.179975
205	0.179537
206	0.179103
207	0.178671
208	0.178243
209	0.177818
210	0.177396
211	0.176977
212	0.176561
213	0.176147
214	0.175737
215	0.175329
216	0.174925
217	0.174523
218	0.174123
219	0.173727
220	0.173333
221	0.172942
222	0.172554
223	0.172168
224	0.171785
225	0.171404
226	0.171026
227	0.17065
228	0.170277
229	0.169906
230	0.169538
231	0.169172
232	0.168808
233	0.168447
234	0.168088
235	0.167731
236	0.167376
237	0.167024
238	0.166674
239	0.166326
240	0.165981
241	0.165637
242	0.165296
243	0.164957
244	0.164619
245	0.164284
246	0.163951
247	0.16362
248	0.163291
249	0.162964
250	0.162639
251	0.162316
252	0.161994
253	0.161675
254	0.161357
255	0.161042
256	0.160728
257	0.160416
258	0.160106
259	0.159797
260	0.159491
261	0.159186
262	0.158883
263	0.158581
264	0.158282
265	0.157984
266	0.157688
267	0.157393
268	0.1571
269	0.156809
270	0.156519
271	0.156231
272	0.155944
273	0.155659
274	0.155376
275	0.155094
276	0.154813
277	0.154535
278	0.154257
279	0.153981
280	0.153707
281	0.153434
282	0.153163
283	0.152893
284	0.152624
285	0.152357
286	0.152091
287	0.151827
288	0.151564
289	0.151302
290	0.151041
291	0.150783
292	0.150525
293	0.150268
294	0.150013
295	0.14976
296	0.149507
297	0.149256
298	0.149006
299	0.148757
300	0.14851
301	0.148264
302	0.148019
303	0.147775
304	0.147532
305	0.147291
306	0.147051
307	0.146812
308	0.146574
309	0.146337
310	0.146102
311	0.145867
312	0.145634
313	0.145402
314	0.145171
315	0.144941
316	0.144712
317	0.144484
318	0.144257
319	0.144031
320	0.143807
321	0.143583
322	0.143361
323	0.143139
324	0.142919
325	0.142699
326	0.142481
327	0.142263
328	0.142047
329	0.141831
330	0.141617
331	0.141403
332	0.141191
333	0.140979
334	0.140768
335	0.140559
336	0.14035
337	0.140142
338	0.139935
339	0.139729
340	0.139524
341	0.13932
342	0.139116
343	0.138914
344	0.138712
345	0.138512
346	0.138312
347	0.138113
348	0.137915
349	0.137717
350	0.137521
351	0.137325
352	0.137131
353	0.136937
354	0.136744
355	0.136551
356	0.13636
357	0.136169
358	0.135979
359	0.13579
360	0.135602
361	0.135415
362	0.135228
363	0.135042
364	0.134857
365	0.134672
366	0.134489
367	0.134306
368	0.134123
369	0.133942
370	0.133761
371	0.133581
372	0.133402
373	0.133224
374	0.133046
375	0.132869
376	0.132692
377	0.132516
378	0.132341
379	0.132167
380	0.131993
381	0.131821
382	0.131648
383	0.131477
384	0.131306
385	0.131135
386	0.130966
387	0.130797
388	0.130629
389	0.130461
390	0.130294
391	0.130128
392	0.129962
393	0.129797
394	0.129632
395	0.129468
396	0.129305
397	0.129143
398	0.128981
399	0.128819
400	0.128658
401	0.128498
402	0.128339
403	0.12818
404	0.128021
405	0.127863
406	0.127706
407	0.12755
408	0.127393
409	0.127238
410	0.127083
411	0.126929
412	0.126775
413	0.126622
414	0.126469
415	0.126317
416	0.126165
417	0.126014
418	0.125863
419	0.125713
420	0.125564
421	0.125415
422	0.125267
423	0.125119
424	0.124971
425	0.124825
426	0.124678
427	0.124533
428	0.124387
429	0.124243
430	0.124098
431	0.123954
432	0.123811
433	0.123668
434	0.123526
435	0.123384
436	0.123243
437	0.123102
438	0.122962
439	0.122822
440	0.122683
441	0.122544
442	0.122405
443	0.122267
444	0.12213
445	0.121993
446	0.121856
447	0.12172
448	0.121584
449	0.121449
450	0.121314
451	0.12118
452	0.121046
453	0.120913
454	0.12078
455	0.120647
456	0.120515
457	0.120383
458	0.120252
459	0.120121
460	0.119991
461	0.119861
462	0.119731
463	0.119602
464	0.119474
465	0.119345
466	0.119217
467	0.11909
468	0.118963
469	0.118836
470	0.11871
471	0.118584
472	0.118459
473	0.118333
474	0.118209
475	0.118085
476	0.117961
477	0.117837
478	0.117714
479	0.117591
480	0.117469
481	0.117347
482	0.117225
483	0.117104
484	0.116983
485	0.116863
486	0.116743
487	0.116623
488	0.116504
489	0.116385
490	0.116266
491	0.116148
492	0.11603
493	0.115912
494	0.115795
495	0.115678
496	0.115562
497	0.115446
498	0.11533
499	0.115215
500	0.1151
501	0.114985
502	0.11487
503	0.114756
504	0.114643
505	0.114529
506	0.114416
507	0.114304
508	0.114191
509	0.114079
510	0.113967
511	0.113856
512	0.113745
513	0.113634
514	0.113524
515	0.113414
516	0.113304
517	0.113195
518	0.113085
519	0.112977
520	0.112868
521	0.11276
522	0.112652
523	0.112544
524	0.112437
525	0.11233
526	0.112223
527	0.112117
528	0.112011
529	0.111905
530	0.1118
531	0.111695
532	0.11159
533	0.111485
534	0.111381
535	0.111277
536	0.111173
537	0.11107
538	0.110967
539	0.110864
540	0.110761
541	0.110659
542	0.110557
543	0.110456
544	0.110354
545	0.110253
546	0.110152
547	0.110052
548	0.109951
549	0.109851
550	0.109751
551	0.109652
552	0.109553
553	0.109454
554	0.109355
555	0.109257
556	0.109159
557	0.109061
558	0.108963
559	0.108866
560	0.108769
561	0.108672
562	0.108575
563	0.108479
564	0.108383
565	0.108287
566	0.108191
567	0.108096
568	0.108001
569	0.107906
570	0.107812
571	0.107717
572	0.107623
573	0.107529
574	0.107436
575	0.107343
576	0.107249
577	0.107157
578	0.107064
579	0.106972
580	0.10688
581	0.106788
582	0.106696
583	0.106605
584	0.106513
585	0.106422
586	0.106332
587	0.106241
588	0.106151
589	0.106061
590	0.105971
591	0.105882
592	0.105792
593	0.105703
594	0.105614
595	0.105526
596	0.105437
597	0.105349
598	0.105261
599	0.105173
600	0.105086
601	0.104998
602	0.104911
603	0.104824
604	0.104738
605	0.104651
606	0.104565
607	0.104479
608	0.104393
609	0.104307
610	0.104222
611	0.104137
612	0.104052
613	0.103967
614	0.103882
615	0.103798
616	0.103714
617	0.10363
618	0.103546
619	0.103462
620	0.103379
621	0.103296
622	0.103213
623	0.10313
624	0.103048
625	0.102965
626	0.102883
627	0.102801
628	0.102719
629	0.102638
630	0.102556
631	0.102475
632	0.102394
633	0.102313
634	0.102233
635	0.102152
636	0.102072
637	0.101992
638	0.101912
639	0.101833
640	0.101753
641	0.101674
642	0.101595
643	0.101516
644	0.101437
645	0.101358
646	0.10128
647	0.101202
648	0.101124
649	0.101046
650	0.100968
651	0.100891
652	0.100814
653	0.100736
654	0.10066
655	0.100583
656	0.100506
657	0.10043
658	0.100353
659	0.100277
660	0.100202
661	0.100126
662	0.10005
663	0.0999748
664	0.0998996
665	0.0998246
666	0.0997497
667	0.099675
668	0.0996004
669	0.0995261
670	0.0994519
671	0.0993778
672	0.0993039
673	0.0992302
674	0.0991567
675	0.0990833
676	0.0990101
677	0.098937
678	0.0988641
679	0.0987914
680	0.0987188
681	0.0986464
682	0.0985741
683	0.098502
684	0.0984301
685	0.0983583
686	0.0982867
687	0.0982152
688	0.0981439
689	0.0980727
690	0.0980017
691	0.0979308
692	0.0978601
693	0.0977896
694	0.0977192
695	0.097649
696	0.0975789
697	0.0975089
698	0.0974391
699	0.0973695
700	0.0973
701	0.0972307
702	0.0971615
703	0.0970924
704	0.0970235
705	0.0969548
706	0.0968861
707	0.0968177
708	0.0967494
709	0.0966812
710	0.0966132
711	0.0965453
712	0.0964775
713	0.0964099
714	0.0963425
715	0.0962752
716	0.096208
717	0.0961409
718	0.096074
719	0.0960073
720	0.0959407
721	0.0958742
722	0.0958078
723	0.0957416
724	0.0956756
725	0.0956096
726	0.0955438
727	0.0954782
728	0.0954127
729	0.0953473
730	0.095282
731	0.0952169
732	0.0951519
733	0.0950871
734	0.0950223
735	0.0949577
736	0.0948933
737	0.094829
738	0.0947648
739	0.0947007
740	0.0946368
741	0.094573
742	0.0945093
743	0.0944457
744	0.0943823
745	0.094319
746	0.0942558
747	0.0941928
748	0.0941299
749	0.0940671
750	0.0940044
751	0.0939419
752	0.0938795
753	0.0938172
754	0.093755
755	0.093693
756	0.0936311
757	0.0935693
758	0.0935076
759	0.093446
760	0.0933846
761	0.0933233
762	0.0932621
763	0.093201
764	0.0931401
765	0.0930793
766	0.0930186
767	0.092958
768	0.0928975
769	0.0928371
770	0.0927769
771	0.0927168
772	0.0926568
773	0.0925969
774	0.0925371
775	0.0924774
776	0.0924179
777	0.0923585
778	0.0922992
779	0.09224
780	0.0921809
781	0.0921219
782	0.0920631
783	0.0920043
784	0.0919457
785	0.0918872
786	0.0918287
787	0.0917704
788	0.0917123
789	0.0916542
790	0.0915962
791	0.0915384
792	0.0914806
793	0.091423
794	0.0913654
795	0.091308
796	0.0912507
797	0.0911935
798	0.0911364
799	0.0910794
800	0.0910225
801	0.0909658
802	0.0909091
803	0.0908525
804	0.0907961
805	0.0907397
806	0.0906835
807	0.0906273
808	0.0905713
809	0.0905153
810	0.0904595
811	0.0904038
812	0.0903481
813	0.0902926
814	0.0902372
815	0.0901819
816	0.0901267
817	0.0900715
818	0.0900165
819	0.0899616
820	0.0899068
821	0.0898521
822	0.0897975
823	0.0897429
824	0.0896885
825	0.0896342
826	0.08958
827	0.0895259
828	0.0894718
829	0.0894179
830	0.0893641
831	0.0893103
832	0.0892567
833	0.0892032
834	0.0891497
835	0.0890964
836	0.0890431
837	0.08899
838	0.0889369
839	0.088884
840	0.0888311
841	0.0887783
842	0.0887256
843	0.088673
844	0.0886205
845	0.0885681
846	0.0885158
847	0.0884636
848	0.0884115
849	0.0883595
850	0.0883075
851	0.0882557
852	0.0882039
853	0.0881522
854	0.0881007
855	0.0880492
856	0.0879978
857	0.0879465
858	0.0878953
859	0.0878441
860	0.0877931
861	0.0877421
862	0.0876913
863	0.0876405
864	0.0875898
865	0.0875392
866	0.0874887
867	0.0874383
868	0.087388
869	0.0873377
870	0.0872876
871	0.0872375
872	0.0871875
873	0.0871376
874	0.0870878
875	0.087038
876	0.0869884
877	0.0869388
878	0.0868894
879	0.08684
880	0.0867907
881	0.0867414
882	0.0866923
883	0.0866432
884	0.0865943
885	0.0865454
886	0.0864966
887	0.0864478
888	0.0863992
889	0.0863506
890	0.0863021
891	0.0862537
892	0.0862054
893	0.0861572
894	0.086109
895	0.086061
896	0.086013
897	0.0859651
898	0.0859172
899	0.0858695
900	0.0858218
901	0.0857742
902	0.0857267
903	0.0856792
904	0.0856319
905	0.0855846
906	0.0855374
907	0.0854903
908	0.0854432
909	0.0853963
910	0.0853494
911	0.0853026
912	0.0852558
913	0.0852092
914	0.0851626
915	0.0851161
916	0.0850696
917	0.0850233
918	0.084977
919	0.0849308
920	0.0848847
921	0.0848386
922	0.0847926
923	0.0847467
924	0.0847009
925	0.0846551
926	0.0846095
927	0.0845639
928	0.0845183
929	0.0844729
930	0.0844275
931	0.0843822
932	0.0843369
933	0.0842917
934	0.0842467
935	0.0842016
936	0.0841567
937	0.0841118
938	0.084067
939	0.0840223
940	0.0839776
941	0.083933
942	0.0838885
943	0.083844
944	0.0837996
945	0.0837553
946	0.0837111
947	0.0836669
948	0.0836228
949	0.0835788
950	0.0835348
951	0.0834909
952	0.0834471
953	0.0834033
954	0.0833597
955	0.083316
956	0.0832725
957	0.083229
958	0.0831856
959	0.0831423
960	0.083099
961	0.0830558
962	0.0830126
963	0.0829695
964	0.0829265
965	0.0828836
966	0.0828407
967	0.0827979
968	0.0827552
969	0.0827125
970	0.0826699
971	0.0826273
972	0.0825849
973	0.0825425
974	0.0825001
975	0.0824578
976	0.0824156
977	0.0823735
978	0.0823314
979	0.0822893
980	0.0822474
981	0.0822055
982	0.0821637
983	0.0821219
984	0.0820802
985	0.0820385
986	0.081997
987	0.0819554
988	0.081914
989	0.0818726
990	0.0818313
991	0.08179
992	0.0817488
993	0.0817077
994	0.0816666
995	0.0816256
996	0.0815846
997	0.0815437
998	0.0815029
999	0.0814621
1000	0.0814214
1001	0.0813808
1002	0.0813402
1003	0.0812997
1004	0.0812592
1005	0.0812188
1006	0.0811785
1007	0.0811382
1008	0.081098
1009	0.0810578
1010	0.0810177
1011	0.0809776
1012	0.0809377
1013	0.0808977
1014	0.0808579
1015	0.0808181
1016	0.0807783
1017	0.0807386
1018	0.080699
1019	0.0806594
1020	0.0806199
1021	0.0805804
1022	0.080541
1023	0.0805017
1024	0.0804624
1025	0.0804232
1026	0.080384
1027	0.0803449
1028	0.0803058
1029	0.0802668
1030	0.0802279
1031	0.080189
1032	0.0801502
1033	0.0801114
1034	0.0800727
1035	0.080034
1036	0.0799954
1037	0.0799569
1038	0.0799184
1039	0.0798799
1040	0.0798416
1041	0.0798032
1042	0.079765
1043	0.0797267
1044	0.0796886
1045	0.0796505
1046	0.0796124
1047	0.0795744
1048	0.0795365
1049	0.0794986
1050	0.0794607
1051	0.079423
1052	0.0793852
1053	0.0793476
1054	0.0793099
1055	0.0792724
1056	0.0792349
1057	0.0791974
1058	0.07916
1059	0.0791226
1060	0.0790853
1061	0.0790481
1062	0.0790109
1063	0.0789737
1064	0.0789367
1065	0.0788996
1066	0.0788626
1067	0.0788257
1068	0.0787888
1069	0.078752
1070	0.0787152
1071	0.0786785
1072	0.0786418
1073	0.0786052
1074	0.0785686
1075	0.0785321
1076	0.0784956
1077	0.0784592
1078	0.0784228
1079	0.0783865
1080	0.0783502
1081	0.078314
1082	0.0782778
1083	0.0782417
1084	0.0782056
1085	0.0781696
1086	0.0781336
1087	0.0780977
1088	0.0780618
1089	0.078026
1090	0.0779902
1091	0.0779545
1092	0.0779188
1093	0.0778832
1094	0.0778476
1095	0.0778121
1096	0.0777766
1097	0.0777412
1098	0.0777058
1099	0.0776705
1100	0.0776352
1101	0.0776
1102	0.0775648
1103	0.0775296
1104	0.0774945
1105	0.0774595
1106	0.0774245
1107	0.0773895
1108	0.0773546
1109	0.0773198
1110	0.077285
1111	0.0772502
1112	0.0772155
1113	0.0771808
1114	0.0771462
1115	0.0771116
1116	0.0770771
1117	0.0770426
1118	0.0770082
1119	0.0769738
1120	0.0769394
1121	0.0769051
1122	0.0768709
1123	0.0768367
1124	0.0768025
1125	0.0767684
1126	0.0767343
1127	0.0767003
1128	0.0766663
1129	0.0766324
1130	0.0765985
1131	0.0765646
1132	0.0765308
1133	0.0764971
1134	0.0764634
1135	0.0764297
1136	0.0763961
1137	0.0763625
1138	0.076329
1139	0.0762955
1140	0.076262
1141	0.0762286
1142	0.0761953
1143	0.0761619
1144	0.0761287
1145	0.0760954
1146	0.0760623
1147	0.0760291
1148	0.075996
1149	0.075963
1150	0.07593
1151	0.075897
1152	0.0758641
1153	0.0758312
1154	0.0757983
1155	0.0757656
1156	0.0757328
1157	0.0757001
1158	0.0756674
1159	0.0756348
1160	0.0756022
1161	0.0755697
1162	0.0755372
1163	0.0755047
1164	0.0754723
1165	0.0754399
1166	0.0754076
1167	0.0753753
1168	0.075343
1169	0.0753108
1170	0.0752787
1171	0.0752465
1172	0.0752144
1173	0.0751824
1174	0.0751504
1175	0.0751184
1176	0.0750865
1177	0.0750546
1178	0.0750228
1179	0.074991
1180	0.0749592
1181	0.0749275
1182	0.0748958
1183	0.0748642
1184	0.0748326
1185	0.074801
1186	0.0747695
1187	0.074738
1188	0.0747066
1189	0.0746752
1190	0.0746438
1191	0.0746125
1192	0.0745812
1193	0.07455
1194	0.0745188
1195	0.0744876
1196	0.0744565
1197	0.0744254
1198	0.0743943
1199	0.0743633
1200	0.0743324
1201	0.0743014
1202	0.0742705
1203	0.0742397
1204	0.0742089
1205	0.0741781
1206	0.0741474
1207	0.0741167
1208	0.074086
1209	0.0740554
1210	0.0740248
1211	0.0739942
1212	0.0739637
1213	0.0739332
1214	0.0739028
1215	0.0738724
1216	0.0738421
1217	0.0738117
1218	0.0737814
1219	0.0737512
1220	0.073721
1221	0.0736908
1222	0.0736607
1223	0.0736306
1224	0.0736005
1225	0.0735705
1226	0.0735405
1227	0.0735105
1228	0.0734806
1229	0.0734507
1230	0.0734209
1231	0.0733911
1232	0.0733613
1233	0.0733316
1234	0.0733019
1235	0.0732722
1236	0.0732426
1237	0.073213
1238	0.0731834
1239	0.0731539
1240	0.0731244
1241	0.073095
1242	0.0730656
1243	0.0730362
1244	0.0730069
1245	0.0729776
1246	0.0729483
1247	0.072919
1248	0.0728898
1249	0.0728607
1250	0.0728315
1251	0.0728025
1252	0.0727734
1253	0.0727444
1254	0.0727154
1255	0.0726864
1256	0.0726575
1257	0.0726286
1258	0.0725998
1259	0.0725709
1260	0.0725421
1261	0.0725134
1262	0.0724847
1263	0.072456
1264	0.0724274
1265	0.0723987
1266	0.0723702
1267	0.0723416
1268	0.0723131
1269	0.0722846
1270	0.0722562
1271	0.0722278
1272	0.0721994
1273	0.072171
1274	0.0721427
1275	0.0721144
1276	0.0720862
1277	0.072058
1278	0.0720298
1279	0.0720017
1280	0.0719735
1281	0.0719455
1282	0.0719174
1283	0.0718894
1284	0.0718614
1285	0.0718335
1286	0.0718056
1287	0.0717777
1288	0.0717498
1289	0.071722
1290	0.0716942
1291	0.0716665
1292	0.0716387
1293	0.0716111
1294	0.0715834
1295	0.0715558
1296	0.0715282
1297	0.0715006
1298	0.0714731
1299	0.0714456
1300	0.0714181
1301	0.0713907
1302	0.0713633
1303	0.0713359
1304	0.0713086
1305	0.0712813
1306	0.071254
1307	0.0712267
1308	0.0711995
1309	0.0711723
1310	0.0711452
1311	0.0711181
1312	0.071091
1313	0.0710639
1314	0.0710369
1315	0.0710099
1316	0.0709829
1317	0.070956
1318	0.0709291
1319	0.0709022
1320	0.0708753
1321	0.0708485
1322	0.0708217
1323	0.070795
1324	0.0707683
1325	0.0707416
1326	0.0707149
1327	0.0706883
1328	0.0706617
1329	0.0706351
1330	0.0706086
1331	0.070582
1332	0.0705556
1333	0.0705291
1334	0.0705027
1335	0.0704763
1336	0.0704499
1337	0.0704236
1338	0.0703973
1339	0.070371
1340	0.0703448
1341	0.0703185
1342	0.0702924
1343	0.0702662
1344	0.0702401
1345	0.070214
1346	0.0701879
1347	0.0701619
1348	0.0701358
1349	0.0701099
1350	0.0700839
1351	0.070058
1352	0.0700321
1353	0.0700062
1354	0.0699804
1355	0.0699546
1356	0.0699288
1357	0.069903
1358	0.0698773
1359	0.0698516
1360	0.0698259
1361	0.0698003
1362	0.0697747
1363	0.0697491
1364	0.0697235
1365	0.069698
1366	0.0696725
1367	0.069647
1368	0.0696216
1369	0.0695962
1370	0.0695708
1371	0.0695454
1372	0.0695201
1373	0.0694948
1374	0.0694695
1375	0.0694442
1376	0.069419
1377	0.0693938
1378	0.0693686
1379	0.0693435
1380	0.0693184
1381	0.0692933
1382	0.0692682
1383	0.0692432
1384	0.0692182
1385	0.0691932
1386	0.0691683
1387	0.0691434
1388	0.0691185
1389	0.0690936
1390	0.0690687
1391	0.0690439
1392	0.0690191
1393	0.0689944
1394	0.0689696
1395	0.0689449
1396	0.0689202
1397	0.0688956
1398	0.068871
1399	0.0688464
1400	0.0688218
1401	0.0687972
1402	0.0687727
1403	0.0687482
1404	0.0687237
1405	0.0686993
1406	0.0686749
1407	0.0686505
1408	0.0686261
1409	0.0686017
1410	0.0685774
1411	0.0685531
1412	0.0685289
1413	0.0685046
1414	0.0684804
1415	0.0684562
1416	0.0684321
1417	0.0684079
1418	0.0683838
1419	0.0683597
1420	0.0683357
1421	0.0683116
1422	0.0682876
1423	0.0682636
1424	0.0682397
1425	0.0682158
1426	0.0681918
1427	0.068168
1428	0.0681441
1429	0.0681203
1430	0.0680965
1431	0.0680727
1432	0.0680489
1433	0.0680252
1434	0.0680015
1435	0.0679778
1436	0.0679541
1437	0.0679305
1438	0.0679069
1439	0.0678833
1440	0.0678597
1441	0.0678362
1442	0.0678127
1443	0.0677892
1444	0.0677657
1445	0.0677423
1446	0.0677189
1447	0.0676955
1448	0.0676721
1449	0.0676488
1450	0.0676255
1451	0.0676022
1452	0.0675789
1453	0.0675557
1454	0.0675324
1455	0.0675092
1456	0.0674861
1457	0.0674629
1458	0.0674398
1459	0.0674167
1460	0.0673936
1461	0.0673706
1462	0.0673475
1463	0.0673245
1464	0.0673015
1465	0.0672786
1466	0.0672556
1467	0.0672327
1468	0.0672098
1469	0.067187
1470	0.0671641
1471	0.0671413
1472	0.0671185
1473	0.0670957
1474	0.067073
1475	0.0670502
1476	0.0670275
1477	0.0670049
1478	0.0669822
1479	0.0669596
1480	0.0669369
1481	0.0669144
1482	0.0668918
1483	0.0668692
1484	0.0668467
1485	0.0668242
1486	0.0668018
1487	0.0667793
1488	0.0667569
1489	0.0667345
1490	0.0667121
1491	0.0666897
1492	0.0666674
1493	0.0666451
1494	0.0666228
1495	0.0666005
1496	0.0665782
1497	0.066556
1498	0.0665338
1499	0.0665116
1500	0.0664895
1501	0.0664673
1502	0.0664452
1503	0.0664231
1504	0.066401
1505	0.066379
1506	0.0663569
1507	0.0663349
1508	0.0663129
1509	0.066291
1510	0.066269
1511	0.0662471
1512	0.0662252
1513	0.0662033
1514	0.0661815
1515	0.0661597
1516	0.0661378
1517	0.0661161
1518	0.0660943
1519	0.0660725
1520	0.0660508
1521	0.0660291
1522	0.0660074
1523	0.0659858
1524	0.0659641
1525	0.0659425
1526	0.0659209
1527	0.0658993
1528	0.0658778
1529	0.0658562
1530	0.0658347
1531	0.0658132
1532	0.0657918
1533	0.0657703
1534	0.0657489
1535	0.0657275
1536	0.0657061
1537	0.0656847
1538	0.0656634
1539	0.065642
1540	0.0656207
1541	0.0655995
1542	0.0655782
1543	0.0655569
1544	0.0655357
1545	0.0655145
1546	0.0654933
1547	0.0654722
1548	0.065451
1549	0.0654299
1550	0.0654088
1551	0.0653878
1552	0.0653667
1553	0.0653457
1554	0.0653246
1555	0.0653036
1556	0.0652827
1557	0.0652617
1558	0.0652408
1559	0.0652199
1560	0.065199
1561	0.0651781
1562	0.0651572
1563	0.0651364
1564	0.0651156
1565	0.0650948
1566	0.065074
1567	0.0650532
1568	0.0650325
1569	0.0650118
1570	0.0649911
1571	0.0649704
1572	0.0649498
1573	0.0649291
1574	0.0649085
1575	0.0648879
1576	0.0648673
1577	0.0648468
1578	0.0648262
1579	0.0648057
1580	0.0647852
1581	0.0647647
1582	0.0647443
1583	0.0647238
1584	0.0647034
1585	0.064683
1586	0.0646626
1587	0.0646422
1588	0.0646219
1589	0.0646016
1590	0.0645813
1591	0.064561
1592	0.0645407
1593	0.0645205
1594	0.0645002
1595	0.06448
1596	0.0644598
1597	0.0644396
1598	0.0644195
1599	0.0643994
1600	0.0643792
1601	0.0643591
1602	0.0643391
1603	0.064319
1604	0.064299
1605	0.0642789
1606	0.0642589
1607	0.0642389
1608	0.064219
1609	0.064199
1610	0.0641791
1611	0.0641592
1612	0.0641393
1613	0.0641194
1614	0.0640996
1615	0.0640797
1616	0.0640599
1617	0.0640401
1618	0.0640203
1619	0.0640005
1620	0.0639808
1621	0.0639611
1622	0.0639414
1623	0.0639217
1624	0.063902
1625	0.0638823
1626	0.0638627
1627	0.0638431
1628	0.0638235
1629	0.0638039
1630	0.0637843
1631	0.0637648
1632	0.0637453
1633	0.0637258
1634	0.0637063
1635	0.0636868
1636	0.0636673
1637	0.0636479
1638	0.0636285
1639	0.0636091
1640	0.0635897
1641	0.0635703
1642	0.063551
1643	0.0635316
1644	0.0635123
1645	0.063493
1646	0.0634737
1647	0.0634545
1648	0.0634352
1649	0.063416
1650	0.0633968
1651	0.0633776
1652	0.0633584
1653	0.0633393
1654	0.0633201
1655	0.063301
1656	0.0632819
1657	0.0632628
1658	0.0632437
1659	0.0632247
1660	0.0632056
1661	0.0631866
1662	0.0631676
1663	0.0631486
1664	0.0631297
1665	0.0631107
1666	0.0630918
1667	0.0630729
1668	0.063054
1669	0.0630351
1670	0.0630162
1671	0.0629974
1672	0.0629785
1673	0.0629597
1674	0.0629409
1675	0.0629221
1676	0.0629034
1677	0.0628846
1678	0.0628659
1679	0.0628472
1680	0.0628285
1681	0.0628098
1682	0.0627911
1683	0.0627725
1684	0.0627538
1685	0.0627352
1686	0.0627166
1687	0.062698
1688	0.0626795
1689	0.0626609
1690	0.0626424
1691	0.0626239
1692	0.0626054
1693	0.0625869
1694	0.0625684
1695	0.06255
1696	0.0625316
1697	0.0625131
1698	0.0624947
1699	0.0624763
1700	0.062458
1701	0.0624396
1702	0.0624213
1703	0.062403
1704	0.0623847
1705	0.0623664
1706	0.0623481
1707	0.0623298
1708	0.0623116
1709	0.0622934
1710	0.0622752
1711	0.062257
1712	0.0622388
1713	0.0622206
1714	0.0622025
1715	0.0621844
1716	0.0621663
1717	0.0621482
1718	0.0621301
1719	0.062112
1720	0.062094
1721	0.0620759
1722	0.0620579
1723	0.0620399
1724	0.0620219
1725	0.0620039
1726	0.061986
1727	0.0619681
1728	0.0619501
1729	0.0619322
1730	0.0619143
1731	0.0618964
1732	0.0618786
1733	0.0618607
1734	0.0618429
1735	0.0618251
1736	0.0618073
1737	0.0617895
1738	0.0617717
1739	0.061754
1740	0.0617362
1741	0.0617185
1742	0.0617008
1743	0.0616831
1744	0.0616654
1745	0.0616478
1746	0.0616301
1747	0.0616125
1748	0.0615949
1749	0.0615773
1750	0.0615597
1751	0.0615421
1752	0.0615246
1753	0.061507
1754	0.0614895
1755	0.061472
1756	0.0614545
1757	0.061437
1758	0.0614195
1759	0.0614021
1760	0.0613846
